49,Millennial,"Installation, Maintenance, and Repair Occupations",1453597,1378460,-75137,-5.17,24.53,24,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",42451,41518,-933,-2.2,30.6,31,0.4,-933,2215,0,Millennial Exit,-156,369
13,Baby Boomer,Business and Financial Operations Occupations,1099023,1225149,126126,11.48,15.43,17,13-1071,Human Resources Specialists,58629,67034,8405,14.34,14.12,16,1.88,3786,8405,1,Millennial Exit,631,1401
13,Millennial,Business and Financial Operations Occupations,1992479,1981010,-11469,-0.58,27.97,27,13-1071,Human Resources Specialists,128036,131822,3786,2.96,30.83,31,0.17,3786,8405,1,Millennial Exit,631,1401
19,Baby Boomer,"Life, Physical, and Social Science Occupations",189040,214879,25839,13.67,16.33,18,19-2043,Hydrologists,935,1091,156,16.68,13.49,15,1.51,140,156,1,Millennial Exit,23,26
19,Millennial,"Life, Physical, and Social Science Occupations",312140,328219,16079,5.15,26.96,27,19-2043,Hydrologists,2071,2211,140,6.76,29.89,29,-0.89,140,156,1,Millennial Exit,23,26
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2639,2213,-426,-16.14,6.71,9,2.29,-5152,-426,NULL,Shrinking,-859,-71
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",13624,8472,-5152,-37.82,34.65,33,-1.65,-5152,-426,NULL,Shrinking,-859,-71
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2132,"Insulation Workers, Mechanical",14060,12218,-1842,-13.1,38.93,38,-0.93,-1842,257,-7,Millennial Exit,-307,43
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2132,"Insulation Workers, Mechanical",2188,2445,257,11.75,6.06,8,1.94,-1842,257,-7,Millennial Exit,-307,43
37,Baby Boomer,Building and Grounds Cleaning and Maintenance Occupations,876401,966863,90462,10.32,15.1,16,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",419800,463531,43731,10.42,17,18,1,23880,43731,1,Millennial Exit,3980,7289
37,Millennial,Building and Grounds Cleaning and Maintenance Occupations,1333020,1386529,53509,4.01,22.97,23,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",524401,548281,23880,4.55,21.23,22,0.77,23880,43731,1,Millennial Exit,3980,7289
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-6011,Laundry and Dry-Cleaning Workers,37008,39893,2885,7.8,15.98,18,2.02,-2643,2885,0,Millennial Exit,-441,481
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-6011,Laundry and Dry-Cleaning Workers,50686,48043,-2643,-5.21,21.88,22,0.12,-2643,2885,0,Millennial Exit,-441,481
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-6012,Legal Secretaries,55141,48546,-6595,-11.96,23.63,22,-1.63,-6595,4499,-1,Millennial Exit,-1099,750
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-6012,Legal Secretaries,43362,47861,4499,10.38,18.58,22,3.42,-6595,4499,-1,Millennial Exit,-1099,750
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-4011,Locomotive Engineers,11568,12098,530,4.58,30.11,30,-0.11,298,530,1,Millennial Exit,50,88
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-4011,Locomotive Engineers,6074,6372,298,4.91,15.81,16,0.19,298,530,1,Millennial Exit,50,88
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-9081,Lodging Managers,9570,7617,-1953,-20.41,19.57,18,-1.57,157,-1953,0,Millennial Growth,26,-326
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-9081,Lodging Managers,9897,10054,157,1.59,20.24,25,4.76,157,-1953,0,Millennial Growth,26,-326
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-4041,Machinists,76089,84725,8636,11.35,18.07,21,2.93,-4430,8636,0,Millennial Exit,-738,1439
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-4041,Machinists,79691,75261,-4430,-5.56,18.92,18,-0.92,-4430,8636,0,Millennial Exit,-738,1439
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2121,Marine Engineers and Naval Architects,1665,1968,303,18.2,21.72,25,3.28,57,303,1,Millennial Exit,10,51
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2121,Marine Engineers and Naval Architects,1853,1910,57,3.08,24.19,24,-0.19,57,303,1,Millennial Exit,10,51
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-3027,Mechanical Engineering Technicians,10749,9416,-1333,-12.4,20.7,20,-0.7,-1333,710,-1,Millennial Exit,-222,118
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-3027,Mechanical Engineering Technicians,8549,9259,710,8.31,16.47,19,2.53,-1333,710,-1,Millennial Exit,-222,118
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2141,Mechanical Engineers,69276,63971,-5305,-7.66,25.31,24,-1.31,-5305,4664,-1,Millennial Exit,-884,777
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2141,Mechanical Engineers,41432,46096,4664,11.26,15.14,18,2.86,-5305,4664,-1,Millennial Exit,-884,777
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-3099,"Media and Communication Workers, All Other",8619,8599,-20,-0.23,28.32,28,-0.32,-20,682,0,Millennial Exit,-3,114
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-3099,"Media and Communication Workers, All Other",4324,5006,682,15.77,14.21,16,1.79,-20,682,0,Millennial Exit,-3,114
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-9111,Medical and Health Services Managers,55323,67690,12367,22.35,19.23,22,2.77,4641,12367,1,Millennial Exit,774,2061
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-9111,Medical and Health Services Managers,50304,54945,4641,9.23,17.48,18,0.52,4641,12367,1,Millennial Exit,774,2061
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-4061,"Model Makers, Metal and Plastic",387,301,-86,-22.22,5.68,5,-0.68,-86,64,-1,Millennial Exit,-14,11
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-4061,"Model Makers, Metal and Plastic",1647,1711,64,3.89,24.17,29,4.83,-86,64,-1,Millennial Exit,-14,11
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-4013,Museum Technicians and Conservators,2477,2661,184,7.43,24.26,26,1.74,184,188,1,NULL,31,31
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-4013,Museum Technicians and Conservators,2016,2204,188,9.33,19.75,21,1.25,184,188,1,NULL,31,31
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-2042,Musicians and Singers,28773,30177,1404,4.88,15.73,17,1.27,-119,1404,0,Millennial Exit,-20,234
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-2042,Musicians and Singers,40956,40837,-119,-0.29,22.39,22,-0.39,-119,1404,0,Millennial Exit,-20,234
15,Baby Boomer,Computer and Mathematical Occupations,372843,446730,73887,19.82,10.12,11,15-1142,Network and Computer Systems Administrators,32864,39255,6391,19.45,9.39,11,1.61,4554,6391,1,Millennial Exit,759,1065
15,Millennial,Computer and Mathematical Occupations,1205652,1230220,24568,2.04,32.73,32,15-1142,Network and Computer Systems Administrators,117067,121621,4554,3.89,33.45,33,-0.45,4554,6391,1,Millennial Exit,759,1065
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-2033,Nuclear Medicine Technologists,2169,2796,627,28.91,11.04,13,1.96,553,627,1,Millennial Exit,92,105
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-2033,Nuclear Medicine Technologists,5767,6320,553,9.59,29.34,30,0.66,553,627,1,Millennial Exit,92,105
31,Baby Boomer,Healthcare Support Occupations,462450,584837,122387,26.46,12.23,14,31-2012,Occupational Therapy Aides,540,724,184,34.07,7.18,8,0.82,618,184,4,Millennial Growth,103,31
31,Millennial,Healthcare Support Occupations,1225658,1416322,190664,15.56,32.41,33,31-2012,Occupational Therapy Aides,2917,3535,618,21.19,38.77,41,2.23,618,184,4,Millennial Growth,103,31
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2073,Operating Engineers and Other Construction Equipment Operators,63129,63740,611,0.97,15.28,17,1.72,-12133,611,-19,Millennial Exit,-2022,102
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2073,Operating Engineers and Other Construction Equipment Operators,97333,85200,-12133,-12.47,23.57,23,-0.57,-12133,611,-19,Millennial Exit,-2022,102
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1022,Oral and Maxillofacial Surgeons,1919,1984,65,3.39,26.38,28,1.62,11,65,1,Millennial Exit,2,11
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1022,Oral and Maxillofacial Surgeons,1349,1360,11,0.82,18.55,19,0.45,11,65,1,Millennial Exit,2,11
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-7032,"Patternmakers, Wood",255,258,3,1.18,19.43,24,4.57,NULL,3,NULL,Millennial Exit,NULL,1
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-9021,Personal Care Aides,180948,259779,78831,43.57,18.61,20,1.39,98461,78831,2,Millennial Growth,16410,13139
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-9021,Personal Care Aides,224837,323298,98461,43.79,23.12,24,0.88,98461,78831,2,Millennial Growth,16410,13139
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-8099,"Plant and System Operators, All Other",1987,2370,383,19.28,16.4,20,3.6,-117,383,0,Millennial Exit,-20,64
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-8099,"Plant and System Operators, All Other",2116,1999,-117,-5.53,17.46,17,-0.46,-117,383,0,Millennial Exit,-20,64
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",8716,7798,-918,-10.53,22.45,23,0.55,-918,435,-2,Millennial Exit,-153,73
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",4840,5275,435,8.99,12.47,15,2.53,-918,435,-2,Millennial Exit,-153,73
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-5051,Postal Service Clerks,21519,15297,-6222,-28.91,24.23,24,-0.23,-3182,-6222,NULL,Shrinking,-530,-1037
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-5051,Postal Service Clerks,9782,6600,-3182,-32.53,11.01,10,-1.01,-3182,-6222,NULL,Shrinking,-530,-1037
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-5052,Postal Service Mail Carriers,41596,34236,-7360,-17.69,11.98,12,0.02,-7360,-13858,NULL,Shrinking,-1227,-2310
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-5052,Postal Service Mail Carriers,82587,68729,-13858,-16.78,23.79,24,0.21,-7360,-13858,NULL,Shrinking,-1227,-2310
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-1099,Postsecondary Teachers,245240,263322,18082,7.37,17.96,18,0.04,23710,18082,2,Millennial Growth,3952,3014
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-1099,Postsecondary Teachers,358505,382215,23710,6.61,26.25,27,0.75,23710,18082,2,Millennial Growth,3952,3014
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-8013,Power Plant Operators,5126,5777,651,12.7,12.55,14,1.45,651,1366,1,Millennial Exit,109,228
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-8013,Power Plant Operators,7821,9187,1366,17.47,19.14,23,3.86,651,1366,1,Millennial Exit,109,228
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-2012,Producers and Directors,10585,11918,1333,12.59,9.68,11,1.32,-636,1333,0,Millennial Exit,-106,222
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-2012,Producers and Directors,37724,37088,-636,-1.69,34.49,34,-0.49,-636,1333,0,Millennial Exit,-106,222
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-2053,Psychiatric Technicians,20795,21653,858,4.13,30.05,31,0.95,858,273,4,Millennial Growth,143,46
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-2053,Psychiatric Technicians,10089,10362,273,2.71,14.58,15,0.42,858,273,4,Millennial Growth,143,46
27,Millennial,"Arts, Design, Entertainment, Sports, and Media Occupations",814043,788864,-25179,-3.09,30.31,30,27-3011,Radio and Television Announcers,12953,10948,-2005,-15.48,31.24,29,-2.24,-2005,747,-2,Millennial Exit,-334,125
27,Baby Boomer,"Arts, Design, Entertainment, Sports, and Media Occupations",355964,374103,18139,5.1,13.26,14,27-3011,Radio and Television Announcers,4271,5018,747,17.49,10.3,13,2.7,-2005,747,-2,Millennial Exit,-334,125
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-4031,Railroad Conductors and Yardmasters,10503,10978,475,4.52,23.71,24,0.29,475,491,1,Millennial Exit,79,82
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-4031,Railroad Conductors and Yardmasters,11767,12258,491,4.17,26.57,26,-0.57,475,491,1,Millennial Exit,79,82
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-2054,Respiratory Therapy Technicians,1146,1400,254,22.16,8.29,10,1.71,18,254,1,Millennial Exit,3,42
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-2054,Respiratory Therapy Technicians,5412,5430,18,0.33,39.14,40,0.86,18,254,1,Millennial Exit,3,42
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-5051,"Rock Splitters, Quarry",1939,1548,-391,-20.17,36.17,35,-1.17,-391,66,-5,Millennial Exit,-65,11
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-5051,"Rock Splitters, Quarry",327,393,66,20.18,6.1,9,2.9,-391,66,-5,Millennial Exit,-65,11
41,Millennial,Sales and Related Occupations,4431037,4504482,73445,1.66,27.02,28,41-3031,"Securities, Commodities, and Financial Services Sales Agents",137380,118625,-18755,-13.65,33.72,32,-1.72,-18755,-496,NULL,Shrinking,-3126,-83
41,Baby Boomer,Sales and Related Occupations,2093226,2275446,182220,8.71,12.76,14,41-3031,"Securities, Commodities, and Financial Services Sales Agents",45657,45161,-496,-1.09,11.21,12,0.79,-18755,-496,NULL,Shrinking,-3126,-83
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-3021,Self-Enrichment Education Teachers,80815,90333,9518,11.78,25.27,26,0.73,9518,4744,3,Millennial Growth,1586,791
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-3021,Self-Enrichment Education Teachers,52770,57514,4744,8.99,16.5,17,0.5,9518,4744,3,Millennial Growth,1586,791
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-2059,"Special Education Teachers, All Other",7733,7769,36,0.47,19.23,19,-0.23,459,36,13,Millennial Growth,77,6
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-2059,"Special Education Teachers, All Other",9649,10108,459,4.76,24,25,1,459,36,13,Millennial Growth,77,6
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1127,Speech-Language Pathologists,36676,40696,4020,10.96,30.24,31,0.76,4020,1722,3,Millennial Growth,670,287
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1127,Speech-Language Pathologists,20178,21900,1722,8.53,16.64,17,0.36,4020,1722,3,Millennial Growth,670,287
43,Baby Boomer,Office and Administrative Support Occupations,3591385,3937939,346554,9.65,14.97,17,43-5081,Stock Clerks and Order Fillers,208438,230104,21666,10.39,10.85,13,2.15,16531,21666,1,Millennial Exit,2755,3611
43,Millennial,Office and Administrative Support Occupations,6630203,6389681,-240522,-3.63,27.63,27,43-5081,Stock Clerks and Order Fillers,558056,574587,16531,2.96,29.05,31,1.95,16531,21666,1,Millennial Exit,2755,3611
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2221,Structural Iron and Steel Workers,27513,18148,-9365,-34.04,30.25,29,-1.25,-9365,-1254,NULL,Shrinking,-1561,-209
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2221,Structural Iron and Steel Workers,9069,7815,-1254,-13.83,9.97,12,2.03,-9365,-1254,NULL,Shrinking,-1561,-209
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1067,Surgeons,8641,10072,1431,16.56,18.8,21,2.2,693,1431,1,Millennial Exit,116,239
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1067,Surgeons,6876,7569,693,10.08,14.96,15,0.04,693,1431,1,Millennial Exit,116,239
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2082,Tapers,12847,8363,-4484,-34.9,37.89,37,-0.89,-4484,-419,NULL,Shrinking,-747,-70
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2082,Tapers,1893,1474,-419,-22.13,5.58,6,0.42,-4484,-419,NULL,Shrinking,-747,-70
25,Baby Boomer,"Education, Training, and Library Occupations",1666597,1697604,31007,1.86,19.4,19,25-3099,"Teachers and Instructors, All Other",59441,63571,4130,6.95,17.89,18,0.11,8589,4130,3,Millennial Growth,1432,688
25,Millennial,"Education, Training, and Library Occupations",2051515,2114982,63467,3.09,23.88,25,25-3099,"Teachers and Instructors, All Other",83754,92343,8589,10.26,25.2,26,0.8,8589,4130,3,Millennial Growth,1432,688
47,Millennial,Construction and Extraction Occupations,2494960,2016673,-478287,-19.17,30.68,29,47-2053,Terrazzo Workers and Finishers,2662,1715,-947,-35.57,37.14,33,-4.14,-947,-51,NULL,Shrinking,-158,-9
47,Baby Boomer,Construction and Extraction Occupations,853148,827748,-25400,-2.98,10.49,12,47-2053,Terrazzo Workers and Finishers,357,306,-51,-14.29,4.97,6,1.03,-947,-51,NULL,Shrinking,-158,-9
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-4111,Tool and Die Makers,9214,7575,-1639,-17.79,10.22,10,-0.22,-1639,-199,NULL,Shrinking,-273,-33
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-4111,Tool and Die Makers,21429,21230,-199,-0.93,23.76,27,3.24,-1639,-199,NULL,Shrinking,-273,-33
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-6061,"Transportation Attendants, Except Flight Attendants ",4729,4986,257,5.43,19.6,21,1.4,-268,257,-1,Millennial Exit,-45,43
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-6061,"Transportation Attendants, Except Flight Attendants ",4842,4574,-268,-5.53,20.07,19,-1.07,-268,257,-1,Millennial Exit,-45,43
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-6099,"Transportation Workers, All Other",10220,9420,-800,-7.83,26.38,26,-0.38,-800,913,0,Millennial Exit,-133,152
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-6099,"Transportation Workers, All Other",6337,7250,913,14.41,16.36,19,2.64,-800,913,0,Millennial Exit,-133,152
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-3071,"Transportation, Storage, and Distribution Managers",21445,20360,-1085,-5.06,20.33,19,-1.33,-1085,2257,0,Millennial Exit,-181,376
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-3071,"Transportation, Storage, and Distribution Managers",17985,20242,2257,12.55,17.05,19,1.95,-1085,2257,0,Millennial Exit,-181,376
29,Baby Boomer,Healthcare Practitioners and Technical Occupations,1161066,1413668,252602,21.76,15.49,17,29-1131,Veterinarians,8488,9639,1151,13.56,12.77,14,1.23,1588,1151,2,Millennial Growth,265,192
29,Millennial,Healthcare Practitioners and Technical Occupations,1944312,2157397,213085,10.96,25.94,27,29-1131,Veterinarians,18479,20067,1588,8.59,27.8,29,1.2,1588,1151,2,Millennial Growth,265,192
49,Baby Boomer,"Installation, Maintenance, and Repair Occupations",865447,946602,81155,9.38,14.61,17,49-9081,Wind Turbine Service Technicians,945,1025,80,8.47,17.43,19,1.57,204,80,3,Millennial Growth,34,13
11,Millennial,Management Occupations,1555952,1461670,-94282,-6.06,18.59,18,11-2011,Advertising and Promotions Managers,13682,13060,-622,-4.55,40.69,41,0.31,-622,534,-1,Millennial Exit,-104,89
11,Baby Boomer,Management Occupations,1465399,1506812,41413,2.83,17.5,19,11-2011,Advertising and Promotions Managers,3464,3998,534,15.42,10.3,12,1.7,-622,534,-1,Millennial Exit,-104,89
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-3021,Aerospace Engineering and Operations Technicians,1867,2113,246,13.18,17.5,21,3.5,-201,246,0,Millennial Exit,-34,41
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-3021,Aerospace Engineering and Operations Technicians,1904,1703,-201,-10.56,17.84,17,-0.84,-201,246,0,Millennial Exit,-34,41
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-2022,Airfield Operations Specialists,1861,1757,-104,-5.59,24.66,24,-0.66,-104,156,0,Millennial Exit,-17,26
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-2022,Airfield Operations Specialists,866,1022,156,18.01,11.48,14,2.52,-104,156,0,Millennial Exit,-17,26
33,Baby Boomer,Protective Service Occupations,549128,564740,15612,2.84,16.39,17,33-9011,Animal Control Workers,1901,1946,45,2.37,13.71,14,0.29,62,45,2,Millennial Growth,10,8
33,Millennial,Protective Service Occupations,799790,828819,29029,3.63,23.88,24,33-9011,Animal Control Workers,2769,2831,62,2.24,19.97,20,0.03,62,45,2,Millennial Growth,10,8
39,Baby Boomer,Personal Care and Service Occupations,688295,808370,120075,17.45,13.14,14,39-2011,Animal Trainers,4663,5001,338,7.25,14.05,15,0.95,722,338,3,Millennial Growth,120,56
39,Millennial,Personal Care and Service Occupations,1451425,1654558,203133,14,27.7,29,39-2011,Animal Trainers,8572,9294,722,8.42,25.82,27,1.18,722,338,3,Millennial Growth,120,56
49,Baby Boomer,"Installation, Maintenance, and Repair Occupations",865447,946602,81155,9.38,14.61,17,49-3022,Automotive Glass Installers and Repairers,760,968,208,27.37,3.99,5,1.01,-193,208,0,Millennial Exit,-32,35
49,Millennial,"Installation, Maintenance, and Repair Occupations",1453597,1378460,-75137,-5.17,24.53,24,49-3022,Automotive Glass Installers and Repairers,6332,6139,-193,-3.05,33.25,34,0.75,-193,208,0,Millennial Exit,-32,35
51,Baby Boomer,Production Occupations,1461071,1531321,70250,4.81,14.43,17,51-3011,Bakers,18334,21901,3567,19.46,11.15,13,1.85,4367,3567,2,Millennial Growth,728,595
51,Millennial,Production Occupations,2484504,2167981,-316523,-12.74,24.53,24,51-3011,Bakers,41319,45686,4367,10.57,25.13,27,1.87,4367,3567,2,Millennial Growth,728,595
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2031,Biomedical Engineers,1758,2832,1074,61.09,11.1,13,1.9,1532,1074,2,Millennial Growth,255,179
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2031,Biomedical Engineers,5971,7503,1532,25.66,37.71,35,-2.71,1532,1074,2,Millennial Growth,255,179
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-3021,"Bus Drivers, Transit and Intercity ",27440,27382,-58,-0.21,16.3,16,-0.3,-58,2823,0,Millennial Exit,-10,471
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-3021,"Bus Drivers, Transit and Intercity ",35406,38229,2823,7.97,21.04,22,0.96,-58,2823,0,Millennial Exit,-10,471
17,Baby Boomer,Architecture and Engineering Occupations,422861,462564,39703,9.39,15.93,18,17-2041,Chemical Engineers,5709,6793,1084,18.99,16.94,20,3.06,-428,1084,0,Millennial Exit,-71,181
17,Millennial,Architecture and Engineering Occupations,662470,593064,-69406,-10.48,24.96,24,17-2041,Chemical Engineers,7691,7263,-428,-5.56,22.82,22,-0.82,-428,1084,0,Millennial Exit,-71,181
49,Baby Boomer,"Installation, Maintenance, and Repair Occupations",865447,946602,81155,9.38,14.61,17,49-9092,Commercial Divers,708,710,2,0.28,12.92,13,0.08,-23,2,NULL,Millennial Exit,-4,0
49,Millennial,"Installation, Maintenance, and Repair Occupations",1453597,1378460,-75137,-5.17,24.53,24,49-9092,Commercial Divers,1393,1370,-23,-1.65,25.43,25,-0.43,-23,2,NULL,Millennial Exit,-4,0
15,Baby Boomer,Computer and Mathematical Occupations,372843,446730,73887,19.82,10.12,11,15-1151,Computer User Support Specialists,63910,74959,11049,17.29,11.12,13,1.88,1391,11049,1,Millennial Exit,232,1842
15,Millennial,Computer and Mathematical Occupations,1205652,1230220,24568,2.04,32.73,32,15-1151,Computer User Support Specialists,195855,197246,1391,0.71,34.09,33,-1.09,1391,11049,1,Millennial Exit,232,1842
53,Baby Boomer,Transportation and Material Moving Occupations,1374052,1505802,131750,9.59,13.78,16,53-7011,Conveyor Operators and Tenders,4657,5383,726,15.59,10.64,13,2.36,-1218,726,-1,Millennial Exit,-203,121
53,Millennial,Transportation and Material Moving Occupations,2524305,2379228,-145077,-5.75,25.32,26,53-7011,Conveyor Operators and Tenders,14600,13382,-1218,-8.34,33.36,33,-0.36,-1218,726,-1,Millennial Exit,-203,121
